#Order is: mean hue, hue std, mean saturation, saturation std, mean value, value std
32.757100 38.278674 125.708500 83.333577 65.347000 60.597219
32.747900 39.914658 127.663000 82.572473 59.185300 56.802494
29.668300 32.471493 125.071000 83.742047 60.288700 56.018398
45.055300 51.936140 101.431900 77.576630 72.549500 60.613995
28.427300 29.514002 139.160400 83.491268 67.550700 58.082502
31.987900 36.137404 108.250600 79.383214 64.877300 57.529699
30.387000 37.763517 110.985100 81.575445 71.513000 59.722597
37.323500 46.524540 117.495700 80.171142 74.244500 61.290382
27.257700 28.325492 124.551000 86.475407 82.479900 60.227806
26.493900 28.692538 118.902700 75.023951 85.034500 63.623922
28.861000 32.236276 94.000900 71.847449 76.608300 61.513584
30.153900 36.632393 92.867100 69.318480 72.719100 60.841985
28.510600 34.194685 129.187600 79.349723 79.026000 61.020761
28.910100 36.130159 129.240700 76.758784 82.519100 62.827206
29.646400 33.722977 128.536600 77.705926 82.022200 62.693592
27.571800 31.255883 117.183600 76.047149 85.808400 63.397403
30.045200 35.407773 93.600800 72.592521 77.826000 62.009355
37.438200 46.769702 88.348500 66.813719 73.867200 61.563793
49.205100 53.469689 117.147300 83.625461 89.581100 66.210246
29.902300 35.979418 124.352100 78.377563 96.913500 65.124512
39.464200 49.730380 85.613400 69.845200 70.235100 60.186188
33.215400 37.671719 93.018400 75.098590 75.155000 59.782255
43.678800 48.403234 122.489300 83.659305 83.995000 65.239796
32.431300 39.468971 90.394600 72.348674 67.671200 59.903116
27.999900 31.703926 128.656300 79.674924 98.277900 64.290183
41.969600 50.889452 98.705800 75.653722 62.115400 57.515067
40.540200 47.088325 94.137700 82.292391 59.157900 55.241692
47.260200 51.032310 73.020100 73.465621 56.316400 54.396900
34.466900 39.441424 96.105200 80.603050 61.946500 53.083746
46.890400 49.162797 79.883500 72.062848 59.766500 52.580409
33.319400 42.816188 126.821900 85.963738 80.510300 54.771868
46.948200 58.881794 102.505100 84.741736 61.507500 58.171702
49.338800 59.942649 96.216000 86.172934 62.666100 58.955573
45.399400 53.278809 100.604500 83.756478 63.954000 57.647837
45.989500 55.324985 102.940500 81.198348 67.469200 58.649640
41.730200 49.302937 116.295100 82.773363 75.219500 58.344536
46.281200 53.908947 96.848700 81.721440 55.650300 54.055603
51.041200 58.838374 83.018000 82.055229 58.389700 56.590199
45.101000 51.497118 79.258700 80.160178 57.985500 56.248371
45.420000 54.491515 102.744400 79.441327 64.912600 58.110450
38.891000 46.739454 114.450200 83.433813 72.987700 58.133541
42.423500 55.096319 76.496800 79.093478 53.211800 54.584615
48.565100 51.672066 76.595500 75.107325 53.220400 53.972178
41.541300 51.616182 84.585000 80.415396 53.936500 56.351799
40.468900 52.998059 105.263500 87.045245 62.897500 59.141799
44.393600 47.746584 103.862800 79.799692 64.196900 54.939472
38.426800 50.551503 85.714800 79.884732 54.497900 55.024823
45.951900 53.789796 63.198100 66.213886 54.574600 51.914490
59.808600 60.211073 106.255800 82.644280 66.443100 61.367416
55.480800 53.084034 66.874400 70.564500 55.973700 55.224786
49.292200 52.763651 90.478600 81.467456 63.416500 57.913612
71.034600 52.499234 103.941900 66.895295 67.307800 50.823926
55.757600 52.527764 70.629700 64.741846 57.603300 54.672592
53.320900 53.220383 72.593100 71.968579 60.692200 54.692384
53.904300 53.341042 89.719000 78.071371 67.417600 60.497441
39.514400 53.610180 131.686700 79.653032 76.123200 59.254424
38.187500 46.424396 153.748600 82.481147 86.437600 65.098420
39.343100 53.869694 105.524500 79.273664 67.710200 59.175311
39.033600 52.694744 118.706800 81.730677 67.105900 58.196722
41.901100 57.418178 101.266400 71.471457 59.032200 57.652939
28.047500 40.574801 148.519600 77.214176 85.089200 61.673387
27.528300 28.466693 138.344100 82.138190 71.575400 59.367398
31.966400 33.939972 109.094100 77.908654 67.623300 58.389192
31.226600 36.913730 109.302200 79.727013 73.731400 60.977900
34.578100 42.276751 113.814000 78.089235 74.985500 63.007272
28.390800 29.203114 124.984000 82.368653 86.008300 60.357689
45.234400 57.600608 120.382500 78.709567 67.596500 58.984470
38.895800 48.232165 146.062400 83.370423 83.382100 65.271347
25.931000 36.846067 150.260800 76.314912 85.960600 62.400879
46.549200 59.051178 86.416300 77.287886 63.966800 58.340392
38.963400 51.933212 115.158800 84.327693 77.242700 59.272339
50.026300 61.375560 102.673600 79.923673 64.867300 60.062308
54.609900 62.654846 94.877500 77.432321 63.359100 57.762778
47.571300 60.720834 97.486200 78.393615 68.010300 60.796349
47.101400 59.751086 98.829200 79.712174 68.566200 59.799044
35.600900 50.890860 108.217800 75.854868 61.044600 58.524065
27.571700 42.010878 135.555400 80.204704 75.954200 60.043132
43.711800 59.397122 125.009500 77.462796 64.935900 60.658358
39.742800 54.994504 115.644400 75.083669 60.701600 58.240477
39.469100 56.402688 120.594100 76.839073 68.445300 61.699170
35.197800 51.109730 126.525900 76.625136 71.527800 59.998232
29.950000 43.825021 113.960600 75.760742 68.950900 59.578504
27.906600 41.352425 142.843000 81.223980 86.545300 60.875701
41.457300 57.278427 129.927800 79.418756 69.841700 62.073690
41.424900 56.999344 119.778000 77.815222 66.298300 61.636323
33.588600 50.713181 119.238400 76.134432 70.652500 60.893180
36.382600 52.357481 115.924100 75.831043 68.450200 61.445269
37.903800 45.188994 110.970200 80.594670 74.104900 61.463787
